Date,State,DailyCases,Deaths,Recovered,Vaccinated,Population,Vax_pct
2021-02-04,Uttar Pradesh,876,18,770,934243,26080601,3.58
2021-02-05,Uttar Pradesh,906,18,796,948340,26080601,3.64
2021-02-06,Uttar Pradesh,916,19,805,994318,26080601,3.81
2021-02-07,Uttar Pradesh,411,8,361,1022010,26080601,3.92
2021-02-08,Uttar Pradesh,1187,24,1043,1022016,26080601,3.92
2021-02-09,Uttar Pradesh,586,12,515,1037185,26080601,3.98
2021-02-10,Uttar Pradesh,933,19,820,1044313,26080601,4.0
2021-02-11,Uttar Pradesh,923,19,811,1084749,26080601,4.16
2021-02-12,Uttar Pradesh,1202,24,1056,1105205,26080601,4.24
2021-02-13,Uttar Pradesh,1023,21,899,1128425,26080601,4.33
2021-02-14,Uttar Pradesh,1197,24,1052,1145933,26080601,4.39
2021-02-15,Uttar Pradesh,1811,37,1592,1180952,26080601,4.53
2021-02-16,Uttar Pradesh,1021,21,897,1230622,26080601,4.72
2021-02-17,Uttar Pradesh,1499,30,1317,1274255,26080601,4.89
2021-02-18,Uttar Pradesh,1260,26,1107,1323732,26080601,5.08
2021-02-19,Uttar Pradesh,1897,38,1667,1338719,26080601,5.13
2021-02-20,Uttar Pradesh,1582,32,1390,1371936,26080601,5.26
2021-02-21,Uttar Pradesh,1923,39,1690,1403040,26080601,5.38
2021-02-22,Uttar Pradesh,1631,33,1434,1418162,26080601,5.44
2021-02-23,Uttar Pradesh,2539,51,2232,1460452,26080601,5.6
2021-02-24,Uttar Pradesh,2303,47,2024,1506432,26080601,5.78
2021-02-25,Uttar Pradesh,2458,50,2160,1553968,26080601,5.96
2021-02-26,Uttar Pradesh,2809,57,2469,1603364,26080601,6.15
2021-02-27,Uttar Pradesh,2335,47,2052,1611517,26080601,6.18
2021-02-28,Uttar Pradesh,2684,54,2359,1618880,26080601,6.21
2021-03-01,Uttar Pradesh,3085,62,2711,1652951,26080601,6.34
2021-03-02,Uttar Pradesh,2679,54,2355,1689234,26080601,6.48
2021-03-03,Uttar Pradesh,2893,59,2543,1710994,26080601,6.56
2021-03-04,Uttar Pradesh,3333,68,2929,1719157,26080601,6.59
2021-03-05,Uttar Pradesh,3436,70,3020,1733433,26080601,6.65
2021-03-06,Uttar Pradesh,3883,79,3413,1739851,26080601,6.67
2021-03-07,Uttar Pradesh,4361,88,3833,1747737,26080601,6.7
2021-03-08,Uttar Pradesh,4657,94,4093,1757133,26080601,6.74
2021-03-09,Uttar Pradesh,5212,106,4581,1786402,26080601,6.85
2021-03-10,Uttar Pradesh,4910,99,4315,1812062,26080601,6.95
2021-03-11,Uttar Pradesh,5221,106,4589,1828766,26080601,7.01
2021-03-12,Uttar Pradesh,5436,110,4778,1855908,26080601,7.12
2021-03-13,Uttar Pradesh,5820,118,5115,1889305,26080601,7.24
2021-03-14,Uttar Pradesh,6135,124,5392,1894180,26080601,7.26
2021-03-15,Uttar Pradesh,6595,134,5796,1908229,26080601,7.32
2021-03-16,Uttar Pradesh,6909,140,6072,1918287,26080601,7.36
2021-03-17,Uttar Pradesh,7117,144,6255,1918316,26080601,7.36
2021-03-18,Uttar Pradesh,7754,157,6815,1924117,26080601,7.38
2021-03-19,Uttar Pradesh,7661,155,6733,1962478,26080601,7.52
2021-03-20,Uttar Pradesh,7835,159,6886,2006257,26080601,7.69
2021-03-21,Uttar Pradesh,8262,167,7262,2014323,26080601,7.72
2021-03-22,Uttar Pradesh,8757,177,7697,2052685,26080601,7.87
2021-03-23,Uttar Pradesh,8869,180,7795,2065310,26080601,7.92
2021-03-24,Uttar Pradesh,9429,191,8287,2072307,26080601,7.95
2021-03-25,Uttar Pradesh,9704,197,8529,2084074,26080601,7.99
2021-03-26,Uttar Pradesh,10596,215,9313,2130041,26080601,8.17
2021-03-27,Uttar Pradesh,11061,224,9722,2147153,26080601,8.23
2021-03-28,Uttar Pradesh,10899,221,9579,2184190,26080601,8.37
2021-03-29,Uttar Pradesh,11724,237,10304,2208457,26080601,8.47
2021-03-30,Uttar Pradesh,12973,263,11402,2230245,26080601,8.55
2021-03-31,Uttar Pradesh,13133,266,11543,2270867,26080601,8.71
2021-04-01,Uttar Pradesh,13615,276,11966,2320440,26080601,8.9
2021-04-02,Uttar Pradesh,13828,280,12154,2352950,26080601,9.02
2021-04-03,Uttar Pradesh,14677,297,12900,2395428,26080601,9.18
2021-04-04,Uttar Pradesh,15164,307,13328,2402727,26080601,9.21
2021-04-05,Uttar Pradesh,15522,314,13643,2447764,26080601,9.39
2021-04-06,Uttar Pradesh,16221,329,14257,2456947,26080601,9.42
2021-04-07,Uttar Pradesh,16849,341,14809,2466472,26080601,9.46
2021-04-08,Uttar Pradesh,17180,348,15100,2508825,26080601,9.62
2021-04-09,Uttar Pradesh,17880,362,15715,2532968,26080601,9.71
2021-04-10,Uttar Pradesh,18882,382,16596,2545460,26080601,9.76
2021-04-11,Uttar Pradesh,19366,392,17021,2546822,26080601,9.77
2021-04-12,Uttar Pradesh,20222,410,17773,2557756,26080601,9.81
2021-04-13,Uttar Pradesh,20535,416,18049,2598972,26080601,9.97
2021-04-14,Uttar Pradesh,21976,445,19315,2599150,26080601,9.97
2021-04-15,Uttar Pradesh,23090,468,20294,2645161,26080601,10.14
2021-04-16,Uttar Pradesh,23518,476,20670,2683864,26080601,10.29
2021-04-17,Uttar Pradesh,24304,492,21361,2694097,26080601,10.33
2021-04-18,Uttar Pradesh,24919,505,21902,2731019,26080601,10.47
2021-04-19,Uttar Pradesh,25589,518,22491,2756944,26080601,10.57
2021-04-20,Uttar Pradesh,26323,533,23136,2774324,26080601,10.64
2021-04-21,Uttar Pradesh,26821,543,23573,2799593,26080601,10.73
2021-04-22,Uttar Pradesh,28111,569,24707,2799958,26080601,10.74
2021-04-23,Uttar Pradesh,28910,586,25409,2843978,26080601,10.9
2021-04-24,Uttar Pradesh,29407,596,25846,2883256,26080601,11.06
2021-04-25,Uttar Pradesh,30537,619,26839,2892230,26080601,11.09
2021-04-26,Uttar Pradesh,31010,628,27255,2897198,26080601,11.11
2021-04-27,Uttar Pradesh,31876,646,28016,2918369,26080601,11.19
2021-04-28,Uttar Pradesh,33149,672,29135,2941392,26080601,11.28
2021-04-29,Uttar Pradesh,33903,687,29798,2980013,26080601,11.43
2021-04-30,Uttar Pradesh,34565,700,30380,3022020,26080601,11.59
2021-05-01,Uttar Pradesh,35394,717,31108,3025206,26080601,11.6
2021-05-02,Uttar Pradesh,36418,738,32008,3037420,26080601,11.65
2021-05-03,Uttar Pradesh,36683,743,32241,3066735,26080601,11.76
2021-05-04,Uttar Pradesh,37875,767,33289,3085718,26080601,11.83
2021-05-05,Uttar Pradesh,38592,782,33919,3135252,26080601,12.02
2021-05-06,Uttar Pradesh,39843,807,35019,3168294,26080601,12.15
2021-05-07,Uttar Pradesh,41032,831,36064,3184422,26080601,12.21
2021-05-08,Uttar Pradesh,41712,845,36661,3218080,26080601,12.34
2021-05-09,Uttar Pradesh,42275,856,37156,3239605,26080601,12.42
2021-05-10,Uttar Pradesh,43071,873,37856,3262740,26080601,12.51
2021-05-11,Uttar Pradesh,43906,889,38590,3298478,26080601,12.65
2021-05-12,Uttar Pradesh,45574,923,40056,3320165,26080601,12.73
2021-05-13,Uttar Pradesh,45830,928,40281,3354988,26080601,12.86
2021-05-14,Uttar Pradesh,46695,946,41041,3375963,26080601,12.94
2021-05-15,Uttar Pradesh,46819,948,41150,3405677,26080601,13.06
2021-05-16,Uttar Pradesh,47904,970,42104,3429978,26080601,13.15
2021-05-17,Uttar Pradesh,49040,993,43102,3458669,26080601,13.26
2021-05-18,Uttar Pradesh,49686,1007,43670,3476001,26080601,13.33
2021-05-19,Uttar Pradesh,50644,1026,44512,3481999,26080601,13.35
2021-05-20,Uttar Pradesh,51395,1041,45172,3494819,26080601,13.4
2021-05-21,Uttar Pradesh,52278,1059,45948,3512626,26080601,13.47
2021-05-22,Uttar Pradesh,52260,1059,45932,3528428,26080601,13.53
2021-05-23,Uttar Pradesh,53195,1078,46754,3549498,26080601,13.61
2021-05-24,Uttar Pradesh,54185,1098,47624,3573386,26080601,13.7
2021-05-25,Uttar Pradesh,54690,1108,48068,3585976,26080601,13.75
2021-05-26,Uttar Pradesh,55441,1123,48728,3605083,26080601,13.82
2021-05-27,Uttar Pradesh,56196,1138,49392,3619198,26080601,13.88
2021-05-28,Uttar Pradesh,56548,1146,49701,3648474,26080601,13.99
2021-05-29,Uttar Pradesh,57415,1163,50463,3672281,26080601,14.08
2021-05-30,Uttar Pradesh,58084,1177,51051,3703838,26080601,14.2
2021-05-31,Uttar Pradesh,58480,1185,51399,3725433,26080601,14.28
2021-06-01,Uttar Pradesh,59193,1199,52026,3775240,26080601,14.48
2021-06-02,Uttar Pradesh,58816,1191,51694,3799477,26080601,14.57
2021-06-03,Uttar Pradesh,59758,1211,52522,3830235,26080601,14.69
2021-06-04,Uttar Pradesh,60642,1228,53299,3852340,26080601,14.77
2021-06-05,Uttar Pradesh,60529,1226,53200,3889071,26080601,14.91
2021-06-06,Uttar Pradesh,60875,1233,53504,3917006,26080601,15.02
2021-06-07,Uttar Pradesh,61497,1246,54051,3921907,26080601,15.04
2021-06-08,Uttar Pradesh,61862,1253,54371,3958375,26080601,15.18
2021-06-09,Uttar Pradesh,62011,1256,54502,3996397,26080601,15.32
2021-06-10,Uttar Pradesh,63000,1276,55372,4016519,26080601,15.4
2021-06-11,Uttar Pradesh,62781,1272,55179,4041964,26080601,15.5
2021-06-12,Uttar Pradesh,62643,1269,55058,4042511,26080601,15.5
2021-06-13,Uttar Pradesh,62671,1270,55082,4085838,26080601,15.67
2021-06-14,Uttar Pradesh,63385,1284,55710,4124767,26080601,15.82
2021-06-15,Uttar Pradesh,63117,1279,55474,4173312,26080601,16.0
2021-06-16,Uttar Pradesh,64143,1299,56376,4203282,26080601,16.12
2021-06-17,Uttar Pradesh,63699,1290,55986,4214800,26080601,16.16
2021-06-18,Uttar Pradesh,63782,1292,56059,4229299,26080601,16.22
2021-06-19,Uttar Pradesh,63703,1290,55990,4275732,26080601,16.39
2021-06-20,Uttar Pradesh,63951,1295,56207,4277887,26080601,16.4
2021-06-21,Uttar Pradesh,62852,1273,55242,4311469,26080601,16.53
2021-06-22,Uttar Pradesh,63138,1279,55493,4314869,26080601,16.54
2021-06-23,Uttar Pradesh,63709,1291,55995,4351824,26080601,16.69
2021-06-24,Uttar Pradesh,63721,1291,56005,4380884,26080601,16.8
2021-06-25,Uttar Pradesh,62744,1271,55147,4404502,26080601,16.89
2021-06-26,Uttar Pradesh,62386,1264,54832,4439522,26080601,17.02
2021-06-27,Uttar Pradesh,62772,1272,55171,4457261,26080601,17.09
2021-06-28,Uttar Pradesh,62630,1269,55046,4485928,26080601,17.2
2021-06-29,Uttar Pradesh,62265,1261,54726,4525929,26080601,17.35
2021-06-30,Uttar Pradesh,61915,1254,54418,4548846,26080601,17.44
2021-07-01,Uttar Pradesh,61063,1237,53669,4549944,26080601,17.45
2021-07-02,Uttar Pradesh,61168,1239,53761,4599642,26080601,17.64
2021-07-03,Uttar Pradesh,60850,1233,53482,4626671,26080601,17.74
2021-07-04,Uttar Pradesh,60368,1223,53058,4648159,26080601,17.82
2021-07-05,Uttar Pradesh,59548,1206,52338,4651850,26080601,17.84
2021-07-06,Uttar Pradesh,59869,1213,52620,4656372,26080601,17.85
2021-07-07,Uttar Pradesh,59501,1205,52296,4669103,26080601,17.9
2021-07-08,Uttar Pradesh,58530,1186,51443,4715267,26080601,18.08
2021-07-09,Uttar Pradesh,58220,1179,51170,4751526,26080601,18.22
2021-07-10,Uttar Pradesh,57615,1167,50639,4772191,26080601,18.3
2021-07-11,Uttar Pradesh,57087,1156,50175,4809927,26080601,18.44
2021-07-12,Uttar Pradesh,56832,1151,49951,4829518,26080601,18.52
2021-07-13,Uttar Pradesh,56274,1140,49460,4873970,26080601,18.69
2021-07-14,Uttar Pradesh,55859,1132,49095,4890326,26080601,18.75
2021-07-15,Uttar Pradesh,55255,1119,48564,4926097,26080601,18.89
2021-07-16,Uttar Pradesh,54275,1099,47703,4947922,26080601,18.97
2021-07-17,Uttar Pradesh,54553,1105,47947,4981659,26080601,19.1
2021-07-18,Uttar Pradesh,53526,1084,47045,4990982,26080601,19.14
2021-07-19,Uttar Pradesh,52212,1058,45890,5038237,26080601,19.32
2021-07-20,Uttar Pradesh,51783,1049,45513,5052555,26080601,19.37
2021-07-21,Uttar Pradesh,50475,1022,44363,5079425,26080601,19.48
2021-07-22,Uttar Pradesh,50394,1021,44292,5113793,26080601,19.61
2021-07-23,Uttar Pradesh,50194,1017,44116,5146487,26080601,19.73
2021-07-24,Uttar Pradesh,49823,1009,43790,5174217,26080601,19.84
2021-07-25,Uttar Pradesh,48242,977,42401,5217620,26080601,20.01
2021-07-26,Uttar Pradesh,47661,965,41890,5266100,26080601,20.19
2021-07-27,Uttar Pradesh,47018,952,41325,5304284,26080601,20.34
2021-07-28,Uttar Pradesh,46701,946,41046,5313508,26080601,20.37
2021-07-29,Uttar Pradesh,45077,913,39619,5352004,26080601,20.52
2021-07-30,Uttar Pradesh,45430,920,39929,5377172,26080601,20.62
2021-07-31,Uttar Pradesh,43796,887,38493,5404009,26080601,20.72
2021-08-01,Uttar Pradesh,42794,867,37612,5451083,26080601,20.9
2021-08-02,Uttar Pradesh,42303,857,37181,5477475,26080601,21.0
2021-08-03,Uttar Pradesh,41406,839,36392,5520014,26080601,21.17
2021-08-04,Uttar Pradesh,41024,831,36057,5552449,26080601,21.29
2021-08-05,Uttar Pradesh,39652,803,34851,5556816,26080601,21.31
2021-08-06,Uttar Pradesh,39440,799,34664,5591843,26080601,21.44
2021-08-07,Uttar Pradesh,38847,787,34143,5616589,26080601,21.54
2021-08-08,Uttar Pradesh,38345,777,33702,5643894,26080601,21.64
2021-08-09,Uttar Pradesh,37358,757,32835,5659029,26080601,21.7
2021-08-10,Uttar Pradesh,36837,746,32377,5668302,26080601,21.73
2021-08-11,Uttar Pradesh,35488,719,31191,5705500,26080601,21.88
2021-08-12,Uttar Pradesh,35050,710,30806,5717920,26080601,21.92
2021-08-13,Uttar Pradesh,33530,679,29470,5722579,26080601,21.94
2021-08-14,Uttar Pradesh,33435,677,29387,5747232,26080601,22.04
2021-08-15,Uttar Pradesh,32861,666,28882,5782817,26080601,22.17
2021-08-16,Uttar Pradesh,32169,652,28274,5793020,26080601,22.21
2021-08-17,Uttar Pradesh,30840,625,27106,5811111,26080601,22.28
2021-08-18,Uttar Pradesh,30487,618,26795,5832285,26080601,22.36
2021-08-19,Uttar Pradesh,29827,604,26215,5878463,26080601,22.54
2021-08-20,Uttar Pradesh,29079,589,25558,5885820,26080601,22.57
2021-08-21,Uttar Pradesh,28737,582,25257,5931729,26080601,22.74
2021-08-22,Uttar Pradesh,27774,563,24411,5939040,26080601,22.77
2021-08-23,Uttar Pradesh,27195,551,23902,5967947,26080601,22.88
2021-08-24,Uttar Pradesh,26353,534,23162,6010107,26080601,23.04
2021-08-25,Uttar Pradesh,26162,530,22994,6055319,26080601,23.22
2021-08-26,Uttar Pradesh,25535,517,22443,6082431,26080601,23.32
2021-08-27,Uttar Pradesh,24460,495,21498,6107083,26080601,23.42
2021-08-28,Uttar Pradesh,24775,502,21775,6146104,26080601,23.57
2021-08-29,Uttar Pradesh,23067,467,20274,6191579,26080601,23.74
2021-08-30,Uttar Pradesh,22985,466,20202,6192155,26080601,23.74
2021-08-31,Uttar Pradesh,21792,441,19153,6205257,26080601,23.79
2021-09-01,Uttar Pradesh,21713,440,19084,6219538,26080601,23.85
2021-09-02,Uttar Pradesh,21103,427,18548,6261204,26080601,24.01
2021-09-03,Uttar Pradesh,20015,405,17591,6262088,26080601,24.01
2021-09-04,Uttar Pradesh,19712,399,17325,6268361,26080601,24.03
2021-09-05,Uttar Pradesh,19754,400,17362,6268530,26080601,24.04
2021-09-06,Uttar Pradesh,18401,373,16173,6316177,26080601,24.22
2021-09-07,Uttar Pradesh,18228,369,16021,6317777,26080601,24.22
2021-09-08,Uttar Pradesh,17680,358,15539,6331052,26080601,24.27
2021-09-09,Uttar Pradesh,17049,345,14985,6357128,26080601,24.37
2021-09-10,Uttar Pradesh,16034,325,14093,6374563,26080601,24.44
2021-09-11,Uttar Pradesh,16304,330,14330,6379104,26080601,24.46
2021-09-12,Uttar Pradesh,15571,315,13686,6399751,26080601,24.54
2021-09-13,Uttar Pradesh,15420,312,13553,6439669,26080601,24.69
2021-09-14,Uttar Pradesh,14691,298,12912,6454111,26080601,24.75
2021-09-15,Uttar Pradesh,14182,287,12465,6479920,26080601,24.85
2021-09-16,Uttar Pradesh,13826,280,12152,6503405,26080601,24.94
2021-09-17,Uttar Pradesh,12980,263,11408,6515672,26080601,24.98
2021-09-18,Uttar Pradesh,13315,270,11703,6515800,26080601,24.98
2021-09-19,Uttar Pradesh,12316,249,10825,6557732,26080601,25.14
2021-09-20,Uttar Pradesh,11911,241,10469,6607421,26080601,25.33
2021-09-21,Uttar Pradesh,12008,243,10554,6632902,26080601,25.43
2021-09-22,Uttar Pradesh,11305,229,9936,6674416,26080601,25.59
2021-09-23,Uttar Pradesh,10779,218,9474,6691955,26080601,25.66
2021-09-24,Uttar Pradesh,10603,215,9319,6739113,26080601,25.84
2021-09-25,Uttar Pradesh,10305,209,9057,6767510,26080601,25.95
2021-09-26,Uttar Pradesh,9730,197,8552,6807513,26080601,26.1
2021-09-27,Uttar Pradesh,9699,196,8525,6841143,26080601,26.23
2021-09-28,Uttar Pradesh,8707,176,7653,6887326,26080601,26.41
2021-09-29,Uttar Pradesh,8841,179,7770,6915266,26080601,26.51
2021-09-30,Uttar Pradesh,8686,176,7634,6957629,26080601,26.68
2021-10-01,Uttar Pradesh,8325,169,7317,7004268,26080601,26.86
2021-10-02,Uttar Pradesh,7167,145,6299,7042270,26080601,27.0
2021-10-03,Uttar Pradesh,7510,152,6601,7059968,26080601,27.07
2021-10-04,Uttar Pradesh,6901,140,6065,7064518,26080601,27.09
2021-10-05,Uttar Pradesh,7377,149,6484,7085015,26080601,27.17
2021-10-06,Uttar Pradesh,6608,134,5808,7119640,26080601,27.3
2021-10-07,Uttar Pradesh,6819,138,5993,7162582,26080601,27.46
2021-10-08,Uttar Pradesh,5851,119,5143,7201029,26080601,27.61
2021-10-09,Uttar Pradesh,6090,123,5353,7232903,26080601,27.73
2021-10-10,Uttar Pradesh,5740,116,5045,7259721,26080601,27.84
2021-10-11,Uttar Pradesh,6339,128,5571,7308034,26080601,28.02
2021-10-12,Uttar Pradesh,5642,114,4959,7320226,26080601,28.07
2021-10-13,Uttar Pradesh,5409,110,4754,7359834,26080601,28.22
2021-10-14,Uttar Pradesh,5476,111,4813,7387401,26080601,28.33
2021-10-15,Uttar Pradesh,4753,96,4177,7413047,26080601,28.42
2021-10-16,Uttar Pradesh,4445,90,3907,7433009,26080601,28.5
2021-10-17,Uttar Pradesh,4223,86,3712,7464744,26080601,28.62
2021-10-18,Uttar Pradesh,4205,85,3696,7514742,26080601,28.81
2021-10-19,Uttar Pradesh,3101,63,2726,7535046,26080601,28.89
2021-10-20,Uttar Pradesh,3765,76,3309,7540693,26080601,28.91
2021-10-21,Uttar Pradesh,3670,74,3226,7547075,26080601,28.94
2021-10-22,Uttar Pradesh,3398,69,2987,7555921,26080601,28.97
2021-10-23,Uttar Pradesh,2835,57,2492,7576276,26080601,29.05
2021-10-24,Uttar Pradesh,3103,63,2727,7576482,26080601,29.05
2021-10-25,Uttar Pradesh,2548,52,2239,7590556,26080601,29.1
2021-10-26,Uttar Pradesh,3405,69,2993,7625310,26080601,29.24
2021-10-27,Uttar Pradesh,2666,54,2343,7659213,26080601,29.37
2021-10-28,Uttar Pradesh,1999,40,1757,7692661,26080601,29.5
2021-10-29,Uttar Pradesh,2436,49,2141,7726120,26080601,29.62
2021-10-30,Uttar Pradesh,2651,54,2330,7729915,26080601,29.64
2021-10-31,Uttar Pradesh,2324,47,2043,7776783,26080601,29.82
2021-11-01,Uttar Pradesh,1890,38,1661,7791669,26080601,29.88
2021-11-02,Uttar Pradesh,1858,38,1633,7795641,26080601,29.89
2021-11-03,Uttar Pradesh,1877,38,1650,7836225,26080601,30.05
2021-11-04,Uttar Pradesh,1737,35,1527,7859603,26080601,30.14
2021-11-05,Uttar Pradesh,1401,28,1231,7876926,26080601,30.2
2021-11-06,Uttar Pradesh,1671,34,1469,7896857,26080601,30.28
2021-11-07,Uttar Pradesh,1208,24,1062,7926015,26080601,30.39
2021-11-08,Uttar Pradesh,1814,37,1594,7952386,26080601,30.49
2021-11-09,Uttar Pradesh,1774,36,1559,7953074,26080601,30.49
2021-11-10,Uttar Pradesh,1079,22,948,7959052,26080601,30.52
2021-11-11,Uttar Pradesh,1095,22,962,8006420,26080601,30.7
2021-11-12,Uttar Pradesh,1116,23,981,8030991,26080601,30.79
2021-11-13,Uttar Pradesh,1170,24,1028,8080414,26080601,30.98
2021-11-14,Uttar Pradesh,1196,24,1051,8113264,26080601,31.11
2021-11-15,Uttar Pradesh,1199,24,1054,8150134,26080601,31.25
2021-11-16,Uttar Pradesh,1137,23,999,8165823,26080601,31.31
2021-11-17,Uttar Pradesh,1418,29,1246,8207714,26080601,31.47
2021-11-18,Uttar Pradesh,919,19,808,8240236,26080601,31.6
2021-11-19,Uttar Pradesh,462,9,406,8277825,26080601,31.74
2021-11-20,Uttar Pradesh,324,7,285,8291108,26080601,31.79
2021-11-21,Uttar Pradesh,1254,25,1102,8320441,26080601,31.9
2021-11-22,Uttar Pradesh,875,18,769,8338906,26080601,31.97
2021-11-23,Uttar Pradesh,744,15,654,8384351,26080601,32.15
2021-11-24,Uttar Pradesh,779,16,685,8429715,26080601,32.32
2021-11-25,Uttar Pradesh,657,13,577,8447364,26080601,32.39
2021-11-26,Uttar Pradesh,704,14,619,8448616,26080601,32.39
2021-11-27,Uttar Pradesh,430,9,378,8461088,26080601,32.44
2021-11-28,Uttar Pradesh,828,17,728,8474729,26080601,32.49
2021-11-29,Uttar Pradesh,325,7,286,8475694,26080601,32.5
2021-11-30,Uttar Pradesh,183,4,161,8522480,26080601,32.68
2021-12-01,Uttar Pradesh,0,0,0,8545781,26080601,32.77
2021-12-02,Uttar Pradesh,332,7,292,8553133,26080601,32.79
2021-12-03,Uttar Pradesh,760,15,668,8583613,26080601,32.91
2021-12-04,Uttar Pradesh,220,4,193,8603483,26080601,32.99
2021-12-05,Uttar Pradesh,0,0,0,8612216,26080601,33.02
2021-12-06,Uttar Pradesh,401,8,352,8634920,26080601,33.11
2021-12-07,Uttar Pradesh,102,2,90,8664857,26080601,33.22
2021-12-08,Uttar Pradesh,743,15,653,8697489,26080601,33.35
2021-12-09,Uttar Pradesh,584,12,513,8708743,26080601,33.39
2021-12-10,Uttar Pradesh,0,0,0,8739331,26080601,33.51
2021-12-11,Uttar Pradesh,179,4,157,8778962,26080601,33.66
2021-12-12,Uttar Pradesh,0,0,0,8810300,26080601,33.78
2021-12-13,Uttar Pradesh,0,0,0,8857878,26080601,33.96
2021-12-14,Uttar Pradesh,174,4,153,8904898,26080601,34.14
2021-12-15,Uttar Pradesh,424,9,373,8929661,26080601,34.24
2021-12-16,Uttar Pradesh,142,3,125,8949300,26080601,34.31
2021-12-17,Uttar Pradesh,1,0,1,8972169,26080601,34.4
2021-12-18,Uttar Pradesh,0,0,0,8996659,26080601,34.5
2021-12-19,Uttar Pradesh,0,0,0,9005328,26080601,34.53
2021-12-20,Uttar Pradesh,294,6,258,9053526,26080601,34.71
2021-12-21,Uttar Pradesh,0,0,0,9081939,26080601,34.82
2021-12-22,Uttar Pradesh,497,10,437,9088346,26080601,34.85
2021-12-23,Uttar Pradesh,0,0,0,9133494,26080601,35.02
2021-12-24,Uttar Pradesh,156,3,137,9180904,26080601,35.2
2021-12-25,Uttar Pradesh,0,0,0,9208963,26080601,35.31
2021-12-26,Uttar Pradesh,0,0,0,9256377,26080601,35.49
2021-12-27,Uttar Pradesh,211,4,185,9304916,26080601,35.68
2021-12-28,Uttar Pradesh,0,0,0,9352589,26080601,35.86
2021-12-29,Uttar Pradesh,0,0,0,9400787,26080601,36.05
2021-12-30,Uttar Pradesh,0,0,0,9404138,26080601,36.06
2021-12-31,Uttar Pradesh,450,9,396,9405685,26080601,36.06
2022-01-01,Uttar Pradesh,57,1,50,9434563,26080601,36.17
2022-01-02,Uttar Pradesh,384,8,338,9471967,26080601,36.32
2022-01-03,Uttar Pradesh,234,5,206,9513875,26080601,36.48
2022-01-04,Uttar Pradesh,377,8,331,9545963,26080601,36.6
2022-01-05,Uttar Pradesh,0,0,0,9561648,26080601,36.66
2022-01-06,Uttar Pradesh,0,0,0,9608293,26080601,36.84
2022-01-07,Uttar Pradesh,265,5,233,9637821,26080601,36.95
2022-01-08,Uttar Pradesh,72,1,63,9671897,26080601,37.08
2022-01-09,Uttar Pradesh,0,0,0,9684719,26080601,37.13
2022-01-10,Uttar Pradesh,251,5,221,9722658,26080601,37.28
2022-01-11,Uttar Pradesh,119,2,105,9729138,26080601,37.3
2022-01-12,Uttar Pradesh,216,4,190,9772663,26080601,37.47
2022-01-13,Uttar Pradesh,0,0,0,9815275,26080601,37.63
2022-01-14,Uttar Pradesh,314,6,276,9849412,26080601,37.77
2022-01-15,Uttar Pradesh,18,0,16,9898473,26080601,37.95
2022-01-16,Uttar Pradesh,343,7,301,9943978,26080601,38.13
2022-01-17,Uttar Pradesh,307,6,270,9947465,26080601,38.14
2022-01-18,Uttar Pradesh,221,4,194,9958505,26080601,38.18
2022-01-19,Uttar Pradesh,0,0,0,9964571,26080601,38.21
2022-01-20,Uttar Pradesh,226,5,199,9980610,26080601,38.27
2022-01-21,Uttar Pradesh,345,7,303,10010040,26080601,38.38
2022-01-22,Uttar Pradesh,193,4,170,10017228,26080601,38.41
2022-01-23,Uttar Pradesh,71,1,62,10021543,26080601,38.43
2022-01-24,Uttar Pradesh,223,5,196,10053758,26080601,38.55
2022-01-25,Uttar Pradesh,0,0,0,10085316,26080601,38.67
2022-01-26,Uttar Pradesh,462,9,406,10103626,26080601,38.74
2022-01-27,Uttar Pradesh,0,0,0,10139600,26080601,38.88
2022-01-28,Uttar Pradesh,17,0,15,10169190,26080601,38.99
2022-01-29,Uttar Pradesh,0,0,0,10189921,26080601,39.07
2022-01-30,Uttar Pradesh,0,0,0,10193333,26080601,39.08
2022-01-31,Uttar Pradesh,97,2,85,10231145,26080601,39.23
2022-02-01,Uttar Pradesh,0,0,0,10262375,26080601,39.35
2022-02-02,Uttar Pradesh,650,13,571,10268056,26080601,39.37
2022-02-03,Uttar Pradesh,0,0,0,10277451,26080601,39.41
2022-02-04,Uttar Pradesh,0,0,0,10292512,26080601,39.46
